Dates,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
2019-08-05,123.29652483431192,51.83605378727511,56.4489739412209,69.10538370402814,88.35139787489379,80.16725883643593,52.70344044000241,91.14576211654315,46.47130510248966,82.28617568339942,68.71866516708621,155.45590900085062,55.240478949897394,81.95053470566391,58.41853174888518,52.593489143966366,76.99253148410281,51.67201696304284,55.27068428523425,60.17599798588381,53.399643809790575,58.63168506071631,62.71244566321481,64.04816979545289,66.78967111704318,49.14182635396213,83.58532638573836,64.10909954396352,69.64886007379899,60.91930021805238,64.64865336325754,55.567670677171236,67.55387161863129,90.26520741932396,75.54637869794911,48.05721181376237,60.78376631726611,82.19782065262557,63.272178636945895,48.98464744779025,45.15342797625616,56.04362358619618,77.31234192710859,61.166645638544345,73.46616543053212,74.91704034678712,67.11695185739579,96.64614105722407,84.19217395894925,80.66128631891999,57.89560350651734,54.3541246583467,61.297017764310475
2019-08-12,123.08582383711409,46.84579592078584,52.18010066230186,69.27335691527506,86.61382075454388,74.93971718807684,54.88939936280106,89.00405107447177,43.37998615316128,81.53942296782597,68.3689427294121,165.65849984310577,48.29248723759429,95.35721042842181,59.68207051598291,45.875433085412006,65.94993636883815,45.25797152376188,51.436784404676196,65.02362915857589,58.4773334906879,62.27432359910974,61.048594528285555,62.78913231712076,57.281097778861216,55.48253530217986,57.25794456631119,58.629514772421516,65.71246453005985,55.35631023764349,57.73607744520574,56.21144517210381,60.80574314970649,81.05062566476425,78.61368505308961,49.77829515034842,53.452598082977595,73.20852174987432,62.708114474533716,47.36996088940414,56.81175097336648,54.16388827664713,87.09406251711606,58.132588132478766,71.96649047432027,68.90076769956055,63.75195831529407,109.2810595209746,72.90940525693583,78.7080530334063,66.04233864658138,51.779792060734806,82.7738736555395
2019-08-19,116.263057713587,44.68133736193751,44.49212167004288,64.7677348019555,83.42635344766644,74.58625790716586,50.211588876655206,92.09729263887189,40.495950093291825,78.77019772445219,63.42585638172192,158.04118989627997,45.53887667315898,79.8189868983626,58.54412014117812,41.466474547937814,64.71027114320233,39.13043596643677,44.84987664542156,66.73539405985687,53.80942949962203,69.50346336827828,63.879276332998664,62.44939180446301,49.79535979112845,49.59381791605973,67.76782528813793,51.3668262256242,63.399004861863006,55.1052519493272,58.87967781376114,60.25083562719542,59.31447647593936,81.12982901139182,80.59666262489586,44.4996076802902,46.05006440933961,80.83753365335004,60.413026798399976,32.23404704316595,43.44434780604915,49.24964906776823,58.838155836579126,54.1136969039125,65.6476676661646,70.39567794218199,61.099253734393976,199.176194173038,57.77379812670723,82.60265986109683,58.61743318099024,45.5492510765339,88.99548359909869
2019-08-26,111.91738939316836,52.03217357926992,49.09630732744381,64.76156014131485,82.62418313952217,74.4132746285563,49.04128078722741,82.81941963262837,34.956291807318536,77.87618520989521,64.88983962930823,164.22205928443802,45.590942104602135,82.57353980647567,58.36564949584746,44.29752376657033,61.050290295474504,39.31240953986192,43.61280966568887,63.73143790910967,47.247692777089654,59.10656414385383,55.590584940072794,61.53484719998285,52.961369491379045,49.46929966096288,86.95126395343607,50.87515890205637,65.25122213540736,52.02625540016417,41.89837180502841,61.18861110799239,60.02844553218478,87.10025219765771,73.65435157157177,43.754192543350285,54.86485588471857,78.76155007399359,53.55270262962756,42.74548800651334,49.52775460957478,51.506780767100544,73.39682275775617,59.33348296976521,63.85206732521721,68.44367764154606,57.492852785456854,121.5378752767477,72.78532059518916,82.23246107573185,61.1082270476519,38.072320784228,73.41227418554487
2019-09-02,111.35227464191036,45.60087568848769,56.07501018191264,65.12379874255446,81.51423575937001,71.74769984097796,37.1357396285734,80.44531443646532,45.06495165640642,75.92447324309688,66.22830789905638,141.40840448945295,44.45951367556988,61.0487666959918,52.920716874046335,41.29401066907845,61.79659630536722,41.63023125268339,46.81346391328239,58.60065137030577,42.86898407695354,49.44733202968689,53.64076756485795,57.81105463725588,52.03676821906941,53.742752905388315,80.32466843005983,49.532273367568614,66.82719383239709,51.60395103029381,50.76677881369794,49.71683510507761,56.803530540731245,86.64165905757524,68.70384973046481,42.27765980068792,53.34101368647775,83.50240733838524,52.3080757110938,47.93875554961139,43.95876513976796,45.40055414592003,68.9131141448342,59.38190613454905,62.74511982449907,66.7866743396346,58.41158022646614,98.20101764068583,62.09823734291186,80.39897243093849,51.405814774779216,52.52365909695329,80.77039307419743
2019-09-09,97.66370055660387,47.6550263743501,46.65416027788436,68.49686625375023,85.08404149267533,73.95771577151709,44.553364921054836,74.36741463006693,40.36549071512239,81.50542289742431,64.88388472597286,162.54103055877363,41.932066354412335,71.61766237122688,52.846292847198534,39.69333563187823,67.86665807693493,43.06737860475122,44.89602539797332,51.92990169007724,42.5646833732761,63.56242922630227,54.137198166683994,64.04297607344121,49.817745732835114,43.4336760956183,78.64350819313906,51.7099474087246,49.99542862650402,48.66706076709067,66.53967796881874,53.423795411418226,62.50339623532519,88.39978916742851,67.85260202244811,39.903099198756394,54.569756340631805,79.9518462201988,51.021838977280034,36.291156294148564,30.573334624789112,42.55089449468629,57.536428168572634,58.228872022017704,62.86298832949612,71.76268970481973,53.45301986219344,95.49706714198764,56.05658412916779,80.78444301129491,57.2251770043133,43.057242364206004,66.62533918012856
2019-09-16,114.66130952212889,42.99906600347492,55.4407690498688,62.96748656051028,78.72625291473985,73.30339359222405,46.51586245622168,69.6331018884031,35.6482320131729,78.92085135020191,63.371793191594286,132.55449618651062,42.43194305443293,71.2567236149539,55.186677678437405,43.06760198816443,60.54441533545184,43.20112809271518,46.59109367929221,51.872976147684305,44.1593296597436,74.26528074334271,54.766576465957996,63.5004919556322,50.81789561481308,43.05787411821846,70.15425439231245,53.32377522800913,39.159867526050654,54.292253413718015,54.34023965665099,48.56045199750056,54.72965462366972,82.76597622869532,68.33366219083571,42.608454780022406,55.319529141660816,76.29960152793986,52.64399762469809,33.49634058507345,49.05210372628042,46.338514195780405,64.18603045118994,57.1277742121947,58.94732827538099,66.10313367966496,53.846513408959225,63.26632453017494,68.03788690542329,82.63002750466062,57.90276492788153,42.531675292743024,69.51524295382136
2019-09-23,96.52505613580044,43.018320706175324,50.18309897796269,62.443310810695436,80.09021551312853,76.34352610056878,47.062791830534934,75.5422147021222,43.796078514939886,80.48871331457558,62.960524255561985,146.05217628956774,44.572161663530075,69.62633656173251,52.608506238404956,44.290266648464495,64.12159558242516,43.46230673291159,46.48257515570847,60.333909856004865,43.372294694792174,69.29268218463554,52.97651593354001,65.21466570742702,49.97373327089292,48.29872440660331,64.31629887167054,47.98592448250745,65.96090254181247,50.23714106833701,58.40971953897382,48.640280150100914,62.840138784180375,86.75325271127244,67.93401258123743,45.60097641404684,47.49270142550017,80.39851033089634,52.820452002067285,31.376560536253113,44.443114755716586,47.87284188078917,74.09580563029209,56.15033643549139,63.70351981036224,69.33066507504824,54.43450615556192,64.86059525547327,41.20477151737366,85.54616056045937,54.403431569100796,37.611231921149844,59.889244176189784
2019-09-30,127.25359686107285,42.21342297612759,50.38998298602888,66.53858160168197,78.8761346928889,76.93918594019155,42.578106045670616,70.84890998613615,48.2316442414466,78.64298895946163,62.87373604809777,151.64417003673364,47.09363283012059,76.15610759383952,53.92925329252571,46.651991562091624,58.5345358028891,46.91112981339498,42.17215275740399,59.06512663163255,40.60860165113414,65.83650104856852,52.25245785596711,67.22276124311928,51.497353645912156,45.715718010107935,68.09659831123793,53.233997118892844,63.0728932668161,50.735702180585676,51.577392117581624,49.22859098976663,59.48614950993553,78.75594650610252,65.30732508714014,42.47700728887728,50.230841249422944,75.56601570848298,52.98430784095561,47.96081734230011,40.70516644968194,46.47132559667478,67.25823450926842,61.508856368036845,62.88945736488369,68.4600134609834,57.788760760394176,136.38044501171555,63.089238632439496,82.4320603207027,56.56597503397273,38.37110499213274,76.14516611663875
2019-10-07,119.7050468591081,50.5386026559184,46.7908473980099,69.11472077143968,76.37695706874503,79.25458415788198,45.2004749694353,74.91265117641262,34.34773536517988,76.46820545252636,63.13906948950606,142.18080166790412,45.18072585296911,65.40459971344096,54.04895107938023,50.704680188393766,60.21698872308645,52.76979163670587,44.48726258217272,59.22872978227711,44.223099535887684,56.750177723532325,56.102101918897816,58.28193437762133,51.316240623496945,49.16988295701112,74.45585269507323,53.48711627982417,60.982149121652505,53.87425626947711,57.76042839529782,45.78711078960707,58.91622544556551,81.53873431662562,66.96680673143868,42.07077097782404,55.51096315577314,71.06519074881889,54.745157341548,37.4879913828996,50.120551330742714,48.68354176102503,69.64502986268151,66.41820979719672,63.47013514184741,69.4720259653769,56.34693574194974,52.92249909632711,50.41852680655314,76.69831932958779,53.56917919219641,45.274997431645325,59.58001059223598
2019-10-14,110.66380187003257,46.25790286931755,50.37156509154972,64.17969534525946,77.96072141069243,81.78049441397286,42.30078193254463,75.80790752882434,47.15669440537541,80.21733387385716,64.63766714008717,147.37784800671614,43.5158489610292,79.77732243427991,56.281385076590595,52.62189042610657,57.87248660909291,47.003085289920996,50.4676030833702,63.334755197692274,45.68003271153595,62.40416002786982,56.17013961697743,69.60086301499442,54.31675494186651,43.18130017916661,69.05157553596088,57.20745761581359,68.04331563963486,56.05338959053804,58.13335686271706,48.40808346378486,64.49120277890265,78.8518700052592,69.54421265958455,43.445481811481685,54.02828103024375,73.84148292557876,55.988791393578914,41.21603113074805,35.43518821527966,48.5436119901913,68.77327200029238,59.723737494278595,63.918977181378935,77.8376224366985,59.69371160374808,117.57028230050292,76.68708277774867,78.29600203824003,51.63847272786412,44.348750232338475,72.165905101594
2019-10-21,133.3943792139632,43.33934300795555,50.075570110421694,64.51049143797785,76.17069089892213,72.87830459163857,46.12517508760857,78.05776223247125,39.31775872619739,80.47697191550351,62.82749787414229,137.85952738884978,45.48707184043708,74.10250644894381,53.70998789713947,46.67327297137427,60.367873584002105,39.68276913504849,42.781789687273076,56.62709490963935,46.63878363207146,71.3695589484369,55.00413436839704,66.24060384595623,51.177961216202775,49.877766216461104,71.2131510199617,51.690555714028406,72.23781670119097,56.55883318236696,59.23377001201079,48.146512064324774,58.376832830734145,85.65026995419991,68.213782081341,43.97990163265805,49.3852274492471,70.91777884235096,57.82341829891401,43.66006380753586,40.01429063703227,46.35421199347838,66.25247314117865,53.98238961080118,61.48741676660873,68.60205545859571,56.65430438108321,53.75932987605237,79.31587570486089,76.76540678084831,56.73514214316247,44.543704601413616,63.30922078343016
2019-10-28,124.10266019545915,46.57453528570193,47.65108489406158,54.33782527276113,74.52401824706587,61.64361820932884,44.60557130275452,69.28568888857785,38.58724218474179,77.40456307237288,61.99890774986966,147.83790626504208,47.288443781929374,81.5546229615684,52.78356280546169,40.63870553335122,56.689088977776215,47.98814529486778,40.73748095169218,56.94266992028715,44.15004830471258,63.71453474208441,53.55880176588138,63.29498473305683,50.452658641926966,44.1395979833889,53.6880921797739,49.33769231579822,61.84289188546349,48.033490450099706,56.16942886502932,48.78998039791415,59.57655459260095,75.91406781589197,65.02663333587225,42.28907754374163,47.55184542893064,65.89936997910914,54.402790037364774,40.477027237742114,45.3752750296659,45.16062554220726,63.67912705158739,50.58466789429904,60.92507390517559,60.80314854946343,50.325488538415705,52.929829923750255,51.945421841087374,75.34944611217423,63.38904017619223,49.339526707390746,70.29359042582051
2019-11-04,102.46387672332034,41.49308027747886,50.28944969649606,61.95040535487369,77.2036542711672,78.59256004320896,47.74873464970391,80.16833347405776,36.16753940345982,80.84659829812097,63.26227563682098,143.32498810794635,49.75444772269407,79.08217030728676,58.04881961141095,44.463267909432034,65.79658894846312,47.142537290412335,42.25103607685685,62.14823040691372,46.78792238632656,67.34052784143667,52.19020371259968,68.43326864550208,56.6444575909768,47.40712057661129,63.28858147318633,53.377102511687255,56.319900582721715,51.172568824434066,58.6481037385534,55.44027254017636,59.64616308459843,78.39660743412655,70.20940773397768,43.2171611028984,48.95924589393432,69.85688411465333,55.9694359654479,37.02828404973347,48.15094300771468,46.55368595034473,79.02406501220975,54.67409709255168,64.14009156536079,58.65810056990088,61.815302180207965,76.93534348312345,61.144109913090105,88.65734454697645,57.47272853799649,35.93485658223933,67.82073929790074
2019-11-11,125.38606666172984,45.21210330801052,47.13689705927092,62.87043452092814,75.9277840710112,70.21854837361333,46.25140018615056,74.75563278120715,51.36956261168067,78.14693511072356,63.01978298379013,158.04546351992386,47.898784814549565,69.15022056872417,56.27269134262008,42.16817902222087,64.79833068745671,39.2429660332314,42.825502852584265,61.40585389985528,49.3544663128214,56.694257964993966,53.18673775702891,65.17278803560004,51.392011852759374,47.3220991121347,70.57609784066825,52.277061661828995,70.68066427822605,51.95550370143697,60.39694791978383,52.9695055156554,56.702788505080306,80.59698652986486,69.43083701101146,42.48633540264836,48.9722003172152,71.33596706648093,51.49029347833761,54.75372342099662,48.433853336809904,49.105685072816684,84.30878630676082,55.84557352849511,61.04254589748331,68.7098356312271,58.376830591209796,40.331192206036455,78.86803264212533,79.45519738376807,54.01426742575452,42.215454090833774,71.03149363692037
2019-11-18,142.77727393396825,48.73278506065536,49.69826572951458,52.68685190953128,70.91161569715968,76.18577393125318,42.6774944043213,70.18242157860006,40.462425668583286,73.27812370438218,61.1370483102534,128.21449469982804,42.41037307215695,75.93726821280579,53.88050339468165,41.94066629432127,68.95473164795388,40.347099534652614,40.941219193790346,57.07509067822192,42.65551342993937,57.47714009930807,52.692524884643376,59.76137552835167,51.21928771826773,51.72279542675238,57.0127465737133,48.76607861759648,61.6460913402651,55.001628457139994,44.42999285872112,46.973788363901804,55.95362961610083,79.67142268635968,64.0329090699245,39.65232454973473,47.88194333597461,68.08519810061027,52.58358676887674,41.39551974771827,46.09926281714114,46.91740525518017,65.77936390553013,55.155635188653804,62.37559933741392,75.01069051808156,57.092176808180874,88.93783196853117,80.3732042449385,72.61006980116684,54.88048633375422,43.43554159648046,97.36118021153892
2019-11-25,117.32487732308829,56.804512329180675,57.98875783136859,66.70001144698315,80.70287191980799,78.59199484067594,41.98956102869613,91.73522715990059,41.22790336017079,82.61275064074746,72.27066089717825,125.67778253430839,62.578050991985926,77.312743627501,59.46642543769674,49.48089158010079,79.04553468888352,46.508907252646644,53.59387784881489,59.595925394095545,52.74846157772322,51.97071646196556,56.82509471983778,62.756615761633284,54.18003946787383,57.69407518721124,66.15433547849125,60.24605694611574,67.26538377458878,55.81587678671277,61.08549814071237,45.81809857738975,58.60042423234055,89.2244355414556,71.71749547381984,46.01542363426858,64.42578324678465,67.63902995169828,56.43680500550163,49.95242420293857,40.4983359167075,54.64256477762366,63.64058308527241,67.95564727498869,75.22221654797684,73.91439984180502,63.21680704303763,35.359749913900686,62.223791965188,69.64637746973689,61.67883704369164,65.43688577371127,78.01792970484136
2019-12-02,121.11421884248308,49.65474254222498,51.394554138405425,55.40984272034191,74.71789883604207,71.14265397924379,44.42449551440147,74.90804142412256,37.70873735232941,74.43444729610201,60.18111765532443,155.06418842682575,46.516068579889904,69.36810674919889,53.13437657613669,37.39837734392016,56.09174794186893,41.8933625497092,47.615881153599354,58.98223647626813,47.10649146321535,67.58725974340831,53.37375206665022,61.066163617641166,47.652068001779746,52.00279548938137,76.55404191351111,49.327652632099735,60.69360813616641,47.25557458936106,62.79534336434997,49.400798048158904,51.78222918762997,81.35641009163612,67.34599187674442,41.254099292685204,46.70798582822188,62.96931959102344,51.641434191999664,46.83006790266074,41.7571283131116,46.21096194967694,61.25094730391263,52.860122541548755,58.691807455664225,67.38031255259702,53.83598626816754,98.3800558509448,77.14246599879735,71.83650280342046,51.705749571526205,44.927851137717276,63.804960154430304
2019-12-09,120.36382691812845,53.71141615212698,51.97941024308632,65.05413941780101,76.0511754077375,78.47742894157398,42.996613480367266,66.81427941510046,40.7431125556297,80.1558906847652,66.33665755495078,149.46630559366298,49.94335991609748,70.26496911034127,55.86110513113946,41.66683673076161,64.61670782774024,43.03291206918345,44.988173085728825,52.48978425199543,41.711900656825776,54.77915932715481,56.02472694956519,62.436592536156326,49.05950227018889,50.73803730367744,72.85428810056425,50.331770485737835,59.03717557554424,47.048196771941036,59.35974787825391,47.14832936668511,55.18542658763543,77.57516185174998,64.98146233812894,46.907743584428054,53.16422290548402,77.64279515129269,52.0576587955804,63.137730050461364,48.948543585122785,53.416792634290104,71.23664377340403,57.454979882620044,63.56610393102612,61.900592668560684,55.12185466819007,169.05044095973614,56.423539611462154,76.45824274118154,59.32295241666625,40.086637247137425,73.01729211491062
2019-12-16,116.28769714315054,59.29034151817593,55.986808163831356,71.04610653015317,82.97361817361423,88.20948557779906,46.37898904660193,89.757286675072,49.17267466690357,79.02381388269902,69.83734643711017,197.97986953635169,53.28256059527626,82.05885225305941,59.318437454132024,46.47401945763104,62.53321310550921,50.257838250494856,50.45840999433362,59.22620943415657,46.95638043144042,45.07945760555414,56.35730967756966,67.70942084194701,51.59617179255158,55.83134549167715,86.2610350252228,56.30224132980455,67.6627661783407,53.302661334480455,43.86322253624468,44.610872506175845,65.44456891995672,84.36868263962043,74.49230008147433,48.791014636371656,57.87643662468404,71.86514799447104,53.1294119809711,52.93198837709605,51.87830258084379,55.02508646819294,72.58056699925795,58.85335770350978,67.97585805678474,83.514440230186,63.297982989787585,115.55761146362465,58.15195119537168,87.11375490351341,58.34559599485502,53.38952200300959,77.00981344746728
2019-12-23,103.06734068112532,55.164199981202415,61.20322515455691,66.74151397403706,85.1841736561909,88.48956568821443,45.81126678737276,99.59560369999708,37.63481655726071,79.96148251389613,68.27642254390673,166.89755225374168,80.3788602410011,85.61345757684967,60.11117271290039,50.8603442116399,74.63626736543786,48.939543352440886,54.7453153589617,61.542301520611375,45.61775601660152,59.61254256869359,62.156495380221905,66.93710795490878,60.16360592850085,59.44692748699286,87.79336962671987,60.395027352546805,71.04377215200559,59.853861416015135,45.0666915342,44.235447480583986,65.45731523106944,83.71213327669274,74.65503019230621,49.38758854294146,66.13207203923453,77.7424433932064,54.42902301425035,40.71559283180916,44.39965607235004,56.234061822163554,65.94995635082255,74.08411757941133,75.31300411285032,74.45466908473065,69.03584888561066,72.7822031302603,55.99895155275219,84.26813500531318,57.385019889302065,63.81972790395001,100.47502290894064
2019-12-30,119.5785203063568,58.72102444567615,59.03876858860242,70.82987235964053,85.18138813868214,74.16168537160442,45.988457112235444,96.02218700303972,48.44543608672561,79.58308104672429,69.73386138033014,167.65228699486065,64.5505006159837,74.93307716501698,61.1599929592718,55.98507509602857,76.14062240766553,56.479610466042786,52.92587392235582,64.25883861804583,47.84149511170242,47.297523639815864,61.75942483046748,67.78808609654675,54.84709929826983,68.36021500406217,88.33875879198729,56.40679682923065,68.63678424438305,63.448734076721436,62.503313546895754,47.89297247195158,63.51652296328488,78.8291673989837,72.51768576029333,47.134904610048594,61.48093405927152,85.1436785096251,52.510679972302555,57.13248032356301,43.53931328705827,50.398776869779326,83.49238143952294,65.27234833951309,69.59615263338179,80.9244248162487,65.53980522041122,129.75382129169313,37.904538553261645,78.2009854898528,61.56086864773056,52.381275706801986,81.19702445811461
2020-01-06,123.05380293407008,44.20725312547451,49.93913866284409,55.60262763559014,69.60734107221471,73.63035509495168,50.02540585952191,83.11020013898334,39.99977762571068,68.98666672924483,58.43344765013867,154.68002760547822,48.69042463627303,78.36226252678038,52.674503070468845,41.23115253371224,55.42326462858304,36.97162730636139,43.689759187531145,57.0148245159684,40.968716120457636,65.13467807905694,52.02523606157883,64.31818083880259,44.605867356017704,47.2208661326268,65.67317993732516,49.75929030227492,89.62504429510216,60.99369752932187,42.77185390776194,46.62571769748576,44.18945862342747,75.03546724300331,66.48933696540728,43.360332741333806,51.80752826071456,62.75361515699928,55.595991101108325,48.54166662212724,48.07949047739192,48.38131299282052,75.64776607820333,48.982543582673806,62.34090910807764,64.07205207987461,56.8635565934677,134.3598430474053,56.09269255930696,70.24860138192882,58.88241902163574,44.06512853902047,84.39105357237693
2020-01-13,103.41519659589261,45.58528191829598,46.42200266313937,57.42270417629381,72.49535106320401,65.87711911477216,42.49703924570172,59.70759632622506,37.76381166476129,72.08646612880831,59.08921848530348,128.4359098269644,46.67128545271117,71.41807432367037,49.64254876758374,39.12710770582259,57.32110283298173,39.69380958754151,43.246451511883194,60.877932711000895,42.93976312359234,60.62596487793731,51.78747655636429,62.65638378979816,46.22916246353729,47.557965511033444,59.49548132661922,49.86710541397011,69.92032148317509,54.91308447470529,44.220080918284175,49.43309693727699,51.10236052872144,75.7562218474249,68.15566027140622,41.66459895090968,47.544303150849956,66.18149526813451,51.158480285621366,51.133374617155056,38.14201673624901,46.502474384243264,59.32326150246489,52.95225629852504,61.24729614738752,63.00171687780427,56.31240193183042,82.99408005295635,46.18432308560585,67.52298793502995,56.340096571795144,39.44323973345281,80.48439950236256
2020-01-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2020-01-27,63.654118489108725,42.64356769467769,37.52208561294291,50.117885436875795,60.615394286884474,58.44572780164913,38.87284445878082,73.33752937964032,37.07852082290761,62.341919332190436,53.74793202608286,123.33235114554684,44.085229089886354,58.685679773600576,46.78917134109282,35.80006091405238,62.96516508052346,36.04137596079835,35.47629690879298,46.45822454243096,41.94210572693566,55.06514965650259,51.81687287970479,59.69018207598616,51.56264168248656,42.52144602518714,54.65242580947405,44.57329900387212,63.8420800261559,53.63481763976854,43.43092302974915,44.63090889255995,41.761744302167685,70.43479604413253,57.415026391321575,39.13701673482928,37.932543140398415,60.530523259458604,46.80470002097986,49.761759340352505,38.077610618301,39.84739850406584,60.95387686263237,47.292445653959554,53.086663569442834,52.89623764464508,48.63990230436326,123.44912839793905,40.63775072346561,59.84911506827151,56.29830682207503,38.081213595430086,82.37557974750327
2020-02-03,79.43000045871533,32.60092274890474,36.945233222686845,42.785358936438726,56.70304732727056,49.256929615861786,37.01326733917896,57.99832471543266,39.35628124418126,56.7281061118223,48.25339196733859,93.67101972421774,36.8519749966998,54.57293775433389,41.983254893554815,32.707118292074725,51.99911735740398,32.57726218409926,32.11832593063688,42.7897850035732,34.979907058713316,48.54824468181164,48.72733822774063,57.417880471626546,45.32515052843727,36.87949543083659,55.88129480071514,39.047223617239766,56.84780099888579,44.001763161437864,34.723942330520174,36.82007327634597,40.572841402132134,65.86019048015204,53.20122762176516,32.52810128002717,36.66032934796728,59.637747935136765,41.305530387287014,44.991487647978765,27.519656239998692,36.15865624441991,61.57023509872738,36.349271438253766,47.791104892893856,51.47185751730808,44.85350597103609,110.07659048401675,41.058107974661965,51.84791403557052,47.20661538963974,25.356589192549006,45.749332990227266
2020-02-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2020-02-17,61.940035739056135,29.904950234668817,34.94294222047704,34.30517130530332,38.44010872491836,35.31991487213598,26.9586476441317,49.7077227980265,22.527919723553882,48.071919569205456,42.249619269965336,72.50881088867158,34.69285002872866,42.70827966020898,32.93646942087305,28.660913431164882,42.299614605426534,20.86460277476651,28.64481455026598,37.237758877185904,24.191272065551352,42.77625296750294,38.88579760124456,44.49717200942468,34.431090238725126,35.7928411998693,41.803237465428204,29.343095337436743,41.3046688942106,40.328994927155605,47.112072532783664,29.664072507447333,32.72728279236876,50.39904361834745,40.55098989206565,28.63339080040786,31.273829859585646,45.59285371804316,33.130857225614214,19.41492082473531,22.311539418091805,31.494141675565253,53.815469341299135,32.28413399337764,42.39831970006374,37.239600089845894,34.88423596261564,92.63171171624883,58.658153533836135,42.41755097070344,35.54122372594912,34.09850498772383,49.76965304501663
2020-02-24,77.11167723120576,44.568755869003404,49.555173804536395,58.95622253317902,71.63426079407394,68.42671910045944,51.075184047951055,83.23296428173052,57.90130183321034,73.75654170018338,63.35935074604043,128.20355883916739,53.728805434341204,57.93398306938597,54.90240584310335,43.52296548499137,68.16398793655145,38.35489092806903,51.630959327297276,66.75202223229849,43.18288330221429,57.60025063357013,65.19480117654622,72.76043273276598,49.815299209711704,48.20724735196624,72.7467269471171,52.13597303937373,66.11530979606513,59.49779444172794,67.45911906042517,51.707112940924866,53.83397548121603,72.53709257135918,70.843740529198,42.00204949995448,48.50157218687782,68.12458564826386,55.787106292666195,44.05379158828041,49.38591206117444,48.247956672117375,83.06136088539708,55.25377617062667,60.07816673697733,64.14309724726064,56.462138982764834,132.46445669204513,60.469498433765374,78.99976744488917,59.35143412702527,40.56563483232531,82.62855330049786
2020-03-02,86.97789089646001,45.30353050958907,48.42847711183192,58.10999039403147,66.54161019436425,65.42785933270544,50.66716366619807,73.77905581353133,43.94481737066385,74.29110434954158,58.50657330064896,138.73984388300937,54.75755402991359,63.53131627377423,56.30276405694029,46.229653799191986,60.28204260823885,39.62175890687199,40.49805026876211,54.72958926546925,43.337043547274625,55.23237546424135,63.989740440216885,73.51975693662004,50.77878954167136,47.10596556386946,89.40796093025463,53.52254895103481,70.61364289018302,54.010329910879,70.15217140935137,48.361395072262034,46.821247583362045,78.37252876825106,61.267357285865806,44.70984768672857,46.091980741866514,70.8364649099511,59.63144588120311,50.896634747505544,47.354025410808745,46.55373996566641,82.94620329016124,52.95783812780605,59.771373663974096,66.3257121606089,58.06621275704969,166.5645758754344,75.94641422682535,61.32196666187176,55.94049087895518,38.715065016374105,72.40132357270407
2020-03-09,63.59578881803188,46.15464204611531,41.32122944799607,60.4823524028163,55.42514645759457,53.66698561564014,38.66953701294854,57.664914279485465,39.58850780612182,66.41665087139523,61.074791357548555,140.44540246000605,55.129672418966,57.42194410719745,48.03508671624269,45.987148038746504,59.07366209245107,41.88131162986691,36.52406848988347,45.63442210258195,34.824759753746335,53.29654015850027,54.483962651037565,66.26606675059863,44.6799329153403,60.13209329262356,73.78201489710325,49.13337008762003,60.801594068520686,51.62351224178111,52.518816184060704,42.88446123721414,44.096671320196215,71.82077625111233,52.59915544823718,44.09358874386814,44.80409463946295,51.30265797716686,50.13247929171603,51.43141897063721,41.76747116790884,44.39946388121568,81.29214148598071,53.3484346124455,64.9802011931934,57.09873673085181,50.72948173889008,54.339008193143435,45.003076808900296,46.750445310448974,51.71616093842951,44.290385923102995,69.79357001688383
2020-03-16,42.57040759112733,35.68281218313911,33.431860473135295,37.349565293361515,41.999413630871295,37.69082963332929,27.448436078161528,35.47043544103044,25.131651633390113,49.82776982765936,44.05614998547892,102.28038800165388,45.07295276999874,53.34989204992884,32.38268839519498,33.83824450624279,37.64571862931596,25.188756842697952,32.12932642347586,32.075413287308024,25.133977705156422,37.483287894993666,34.74187905003703,35.951633585307796,34.668105015430335,37.74803456189531,52.6063966300891,31.89820240329143,39.80983149988963,30.944874950739877,37.942883931297004,26.288131240048404,33.71434342245764,53.5099460972623,40.41593746474694,26.960079052862596,44.31878435441968,39.51372121389641,29.907304293546645,38.08070032065483,29.66544024053242,30.91449976994697,40.70165456579376,39.01848896046705,43.95457178345446,39.2768955119279,31.20320192979123,79.54421012941566,31.63162451607703,36.05949423520715,36.35401233496507,36.710548906625355,57.704479009132584
