,state,county,date,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,country_code,admin_level,admin2,fips,samples,m50,m50_index
19663,Wisconsin,Total,2021-02-06,-27.0,-7.0,-24.0,-34.0,-4.0,8.0,US,1.0,,55.0,190404.0,4.016,60.0
19664,Wisconsin,Total,2021-02-07,-34.0,-18.0,-36.0,-39.0,-11.0,6.0,US,1.0,,55.0,191561.0,1.9480000000000002,29.0
19665,Wisconsin,Total,2021-02-08,-29.0,-14.0,-30.0,-34.0,-27.0,11.0,US,1.0,,55.0,176858.0,4.408,66.0
19666,Wisconsin,Total,2021-02-09,-27.0,-11.0,-24.0,-31.0,-26.0,11.0,US,1.0,,55.0,177197.0,4.76,71.0
19667,Wisconsin,Total,2021-02-10,-23.0,-9.0,-21.0,-30.0,-25.0,11.0,US,1.0,,55.0,169931.0,4.9830000000000005,75.0
19668,Wisconsin,Total,2021-02-11,-25.0,-9.0,-25.0,-30.0,-25.0,11.0,US,1.0,,55.0,166563.0,4.999,75.0
19669,Wisconsin,Total,2021-02-12,-25.0,-10.0,-25.0,-27.0,-25.0,13.0,US,1.0,,55.0,175376.0,5.56,83.0
19670,Wisconsin,Total,2021-02-13,-28.0,-7.0,-25.0,-31.0,-6.0,8.0,US,1.0,,55.0,179393.0,3.1239999999999997,47.0
19671,Wisconsin,Total,2021-02-14,-19.0,-9.0,-31.0,-32.0,-9.0,6.0,US,1.0,,55.0,179301.0,2.445,36.0
19672,Wisconsin,Total,2021-02-15,-27.0,-12.0,-33.0,-35.0,-31.0,13.0,US,1.0,,55.0,175247.0,3.9960000000000004,60.0
19673,Wisconsin,Total,2021-02-16,-30.0,-13.0,-17.0,-32.0,-29.0,12.0,US,1.0,,55.0,213982.0,4.699,70.0
19674,Wisconsin,Total,2021-02-17,-23.0,-6.0,-11.0,-29.0,-25.0,10.0,US,1.0,,55.0,215021.0,5.52,83.0
19675,Wisconsin,Total,2021-02-18,-23.0,-8.0,-7.0,-29.0,-24.0,10.0,US,1.0,,55.0,224098.0,5.7139999999999995,86.0
19676,Wisconsin,Total,2021-02-19,-22.0,-10.0,-10.0,-28.0,-24.0,11.0,US,1.0,,55.0,224102.0,7.044,106.0
19677,Wisconsin,Total,2021-02-20,-16.0,-1.0,38.0,-23.0,-3.0,4.0,US,1.0,,55.0,222323.0,6.223,93.0
19678,Wisconsin,Total,2021-02-21,-21.0,-9.0,18.0,-27.0,-8.0,4.0,US,1.0,,55.0,221279.0,3.739,56.0
19679,Wisconsin,Total,2021-02-22,-25.0,-10.0,-5.0,-27.0,-25.0,10.0,US,1.0,,55.0,225049.0,4.995,75.0
19680,Wisconsin,Total,2021-02-23,-20.0,-5.0,13.0,-25.0,-24.0,9.0,US,1.0,,55.0,220119.0,5.669,85.0
19681,Wisconsin,Total,2021-02-24,-16.0,-5.0,4.0,-24.0,-24.0,9.0,US,1.0,,55.0,218880.0,6.035,90.0
19682,Wisconsin,Total,2021-02-25,-18.0,-5.0,5.0,-24.0,-23.0,9.0,US,1.0,,55.0,216533.0,6.402,96.0
19683,Wisconsin,Total,2021-02-26,-17.0,-8.0,1.0,-24.0,-23.0,10.0,US,1.0,,55.0,222435.0,7.322,110.0
19684,Wisconsin,Total,2021-02-27,-10.0,1.0,57.0,-18.0,-2.0,3.0,US,1.0,,55.0,209716.0,7.075,106.0
19685,Wisconsin,Total,2021-02-28,-14.0,-7.0,2.0,-22.0,-8.0,4.0,US,1.0,,55.0,204929.0,4.64,69.0
19686,Wisconsin,Total,2021-03-01,-18.0,-5.0,-10.0,-24.0,-23.0,9.0,US,1.0,,55.0,209848.0,5.882999999999999,88.0
19687,Wisconsin,Total,2021-03-02,-19.0,-4.0,3.0,-23.0,-24.0,9.0,US,1.0,,55.0,209580.0,6.127000000000001,92.0
19688,Wisconsin,Total,2021-03-03,-12.0,-1.0,25.0,-19.0,-24.0,9.0,US,1.0,,55.0,211426.0,6.516,98.0
19689,Wisconsin,Total,2021-03-04,-16.0,-4.0,6.0,-21.0,-23.0,9.0,US,1.0,,55.0,207669.0,6.465,97.0
19690,Wisconsin,Total,2021-03-05,-16.0,-6.0,10.0,-19.0,-23.0,10.0,US,1.0,,55.0,217138.0,8.033,121.0
19691,Wisconsin,Total,2021-03-06,-9.0,3.0,49.0,-15.0,-3.0,3.0,US,1.0,,55.0,209491.0,7.246,109.0
19692,Wisconsin,Total,2021-03-07,-6.0,-1.0,51.0,-15.0,-6.0,2.0,US,1.0,,55.0,207187.0,5.265,79.0
19693,Wisconsin,Total,2021-03-08,-15.0,-4.0,48.0,-20.0,-24.0,8.0,US,1.0,,55.0,213742.0,5.937,89.0
19694,Wisconsin,Total,2021-03-09,-14.0,-2.0,61.0,-19.0,-25.0,9.0,US,1.0,,55.0,210775.0,6.452000000000001,97.0
19695,Wisconsin,Total,2021-03-10,-15.0,-5.0,10.0,-19.0,-24.0,9.0,US,1.0,,55.0,206845.0,6.172000000000001,92.0
19696,Wisconsin,Total,2021-03-11,-15.0,-4.0,17.0,-19.0,-23.0,9.0,US,1.0,,55.0,209499.0,6.492000000000001,97.0
19697,Wisconsin,Total,2021-03-12,-14.0,-5.0,17.0,-17.0,-22.0,9.0,US,1.0,,55.0,206043.0,7.672000000000001,115.0
19698,Wisconsin,Total,2021-03-13,-6.0,5.0,85.0,-10.0,-3.0,2.0,US,1.0,,55.0,204695.0,6.3629999999999995,95.0
19699,Wisconsin,Total,2021-03-14,-3.0,-1.0,39.0,-11.0,-7.0,2.0,US,1.0,,55.0,201541.0,5.22,78.0
19700,Wyoming,Total,2020-02-15,4.0,3.0,1.0,-5.0,1.0,0.0,,,,,,,
19701,Wyoming,Total,2020-02-16,5.0,2.0,0.0,-12.0,1.0,0.0,,,,,,,
19702,Wyoming,Total,2020-02-17,2.0,2.0,2.0,6.0,-26.0,6.0,,,,,,,
19703,Wyoming,Total,2020-02-18,2.0,4.0,3.0,5.0,3.0,0.0,,,,,,,
19704,Wyoming,Total,2020-02-19,0.0,0.0,-2.0,-2.0,2.0,0.0,,,,,,,
19705,Wyoming,Total,2020-02-20,5.0,5.0,4.0,6.0,1.0,0.0,,,,,,,
19706,Wyoming,Total,2020-02-21,3.0,7.0,14.0,16.0,4.0,0.0,,,,,,,
19707,Wyoming,Total,2020-02-22,7.0,9.0,16.0,14.0,4.0,-1.0,,,,,,,
19708,Wyoming,Total,2020-02-23,8.0,8.0,7.0,0.0,3.0,0.0,,,,,,,
19709,Wyoming,Total,2020-02-24,-2.0,4.0,-1.0,-3.0,3.0,1.0,,,,,,,
19710,Wyoming,Total,2020-02-25,-1.0,2.0,-5.0,-3.0,0.0,3.0,,,,,,,
19711,Wyoming,Total,2020-02-26,8.0,9.0,2.0,5.0,2.0,-1.0,,,,,,,
19712,Wyoming,Total,2020-02-27,9.0,7.0,4.0,9.0,2.0,-1.0,,,,,,,
19713,Wyoming,Total,2020-02-28,10.0,12.0,20.0,17.0,3.0,-2.0,,,,,,,
19714,Wyoming,Total,2020-02-29,13.0,13.0,10.0,19.0,2.0,-2.0,,,,,,,
19715,Wyoming,Total,2020-03-01,0.0,3.0,-21.0,-13.0,1.0,2.0,US,1.0,,56.0,8488.0,2.16,53.0
19716,Wyoming,Total,2020-03-02,5.0,8.0,0.0,-18.0,4.0,0.0,US,1.0,,56.0,8940.0,3.535,87.0
19717,Wyoming,Total,2020-03-03,11.0,14.0,3.0,-18.0,4.0,-1.0,US,1.0,,56.0,9059.0,3.6439999999999997,90.0
19718,Wyoming,Total,2020-03-04,9.0,12.0,7.0,10.0,3.0,-1.0,US,1.0,,56.0,9425.0,4.02,100.0
19719,Wyoming,Total,2020-03-05,11.0,12.0,18.0,8.0,2.0,-1.0,US,1.0,,56.0,8973.0,4.231,105.0
19720,Wyoming,Total,2020-03-06,8.0,12.0,32.0,16.0,3.0,-1.0,US,1.0,,56.0,8865.0,4.9030000000000005,121.0
19721,Wyoming,Total,2020-03-07,13.0,15.0,39.0,21.0,4.0,-3.0,US,1.0,,56.0,8685.0,3.998,99.0
19722,Wyoming,Total,2020-03-08,9.0,10.0,3.0,4.0,2.0,0.0,US,1.0,,56.0,8645.0,2.696,67.0
19723,Wyoming,Total,2020-03-09,9.0,16.0,19.0,8.0,4.0,-1.0,US,1.0,,56.0,8985.0,4.09,101.0
19724,Wyoming,Total,2020-03-10,9.0,15.0,15.0,8.0,3.0,-1.0,US,1.0,,56.0,9073.0,4.169,103.0
19725,Wyoming,Total,2020-03-11,8.0,16.0,16.0,6.0,2.0,-1.0,US,1.0,,56.0,9237.0,4.3,106.0
19726,Wyoming,Total,2020-03-12,6.0,26.0,4.0,10.0,0.0,0.0,US,1.0,,56.0,9053.0,4.422,110.0
19727,Wyoming,Total,2020-03-13,-3.0,29.0,-2.0,3.0,-3.0,3.0,US,1.0,,56.0,8734.0,4.56,113.0
19728,Wyoming,Total,2020-03-14,-7.0,20.0,-15.0,8.0,-2.0,3.0,US,1.0,,56.0,8377.0,2.8339999999999996,70.0
19729,Wyoming,Total,2020-03-15,-4.0,17.0,3.0,0.0,-3.0,2.0,US,1.0,,56.0,8159.0,2.261,56.0
19730,Wyoming,Total,2020-03-16,1.0,33.0,16.0,3.0,-16.0,4.0,US,1.0,,56.0,8259.0,3.64,90.0
19731,Wyoming,Total,2020-03-17,-7.0,27.0,24.0,4.0,-19.0,6.0,US,1.0,,56.0,8510.0,3.4339999999999997,85.0
19732,Wyoming,Total,2020-03-18,-13.0,21.0,16.0,-2.0,-23.0,7.0,US,1.0,,56.0,8428.0,3.3810000000000002,84.0
19733,Wyoming,Total,2020-03-19,-31.0,4.0,-27.0,-27.0,-29.0,14.0,US,1.0,,56.0,8146.0,2.263,56.0
19734,Wyoming,Total,2020-03-20,-38.0,7.0,-17.0,-8.0,-29.0,15.0,US,1.0,,56.0,7633.0,2.616,65.0
19735,Wyoming,Total,2020-03-21,-39.0,4.0,19.0,9.0,-21.0,9.0,US,1.0,,56.0,7305.0,1.916,47.0
19736,Wyoming,Total,2020-03-22,-38.0,-7.0,9.0,-11.0,-26.0,8.0,US,1.0,,56.0,7980.0,0.972,24.0
19737,Wyoming,Total,2020-03-23,-28.0,3.0,33.0,-4.0,-30.0,11.0,US,1.0,,56.0,8333.0,2.6189999999999998,65.0
19738,Wyoming,Total,2020-03-24,-31.0,0.0,12.0,-9.0,-33.0,13.0,US,1.0,,56.0,8747.0,2.513,62.0
19739,Wyoming,Total,2020-03-25,-35.0,-6.0,0.0,-12.0,-35.0,14.0,US,1.0,,56.0,8573.0,2.4619999999999997,61.0
19740,Wyoming,Total,2020-03-26,-36.0,-7.0,12.0,-14.0,-36.0,15.0,US,1.0,,56.0,8891.0,2.381,59.0
19741,Wyoming,Total,2020-03-27,-42.0,-8.0,-4.0,-13.0,-35.0,17.0,US,1.0,,56.0,8691.0,2.381,59.0
19742,Wyoming,Total,2020-03-28,-44.0,-12.0,-9.0,-7.0,-28.0,11.0,US,1.0,,56.0,8765.0,1.09,27.0
19743,Wyoming,Total,2020-03-29,-37.0,-13.0,29.0,-14.0,-29.0,8.0,US,1.0,,56.0,9185.0,0.81,20.0
19744,Wyoming,Total,2020-03-30,-31.0,-5.0,27.0,-10.0,-35.0,12.0,US,1.0,,56.0,8966.0,2.182,54.0
19745,Wyoming,Total,2020-03-31,-31.0,-5.0,8.0,-9.0,-36.0,13.0,US,1.0,,56.0,9150.0,2.19,54.0
19746,Wyoming,Total,2020-04-01,-33.0,-6.0,-9.0,-12.0,-38.0,15.0,US,1.0,,56.0,9186.0,2.187,54.0
19747,Wyoming,Total,2020-04-02,-44.0,-17.0,-35.0,-21.0,-41.0,19.0,US,1.0,,56.0,8838.0,1.3159999999999998,32.0
19748,Wyoming,Total,2020-04-03,-37.0,-3.0,-13.0,-11.0,-37.0,17.0,US,1.0,,56.0,8624.0,1.9969999999999999,49.0
19749,Wyoming,Total,2020-04-04,-42.0,-7.0,5.0,-5.0,-27.0,11.0,US,1.0,,56.0,8714.0,1.186,29.0
19750,Wyoming,Total,2020-04-05,-39.0,-11.0,22.0,-21.0,-31.0,9.0,US,1.0,,56.0,8981.0,0.65,16.0
19751,Wyoming,Total,2020-04-06,-32.0,-5.0,16.0,-15.0,-35.0,13.0,US,1.0,,56.0,8365.0,1.8940000000000001,47.0
19752,Wyoming,Total,2020-04-07,-32.0,-5.0,15.0,-13.0,-37.0,14.0,US,1.0,,56.0,8467.0,2.201,54.0
19753,Wyoming,Total,2020-04-08,-32.0,-4.0,26.0,-12.0,-38.0,14.0,US,1.0,,56.0,8663.0,2.42,60.0
19754,Wyoming,Total,2020-04-09,-32.0,-5.0,33.0,-13.0,-38.0,14.0,US,1.0,,56.0,8483.0,2.262,56.0
19755,Wyoming,Total,2020-04-10,-33.0,1.0,44.0,-10.0,-41.0,16.0,US,1.0,,56.0,8291.0,2.7880000000000003,69.0
19756,Wyoming,Total,2020-04-11,-41.0,-2.0,-25.0,-15.0,-30.0,12.0,US,1.0,,56.0,8281.0,0.991,24.0
19757,Wyoming,Total,2020-04-12,-64.0,-43.0,-49.0,-40.0,-40.0,12.0,US,1.0,,56.0,8063.0,0.039,0.0
19758,Wyoming,Total,2020-04-13,-39.0,-16.0,-25.0,-25.0,-36.0,15.0,US,1.0,,56.0,8008.0,1.348,33.0
19759,Wyoming,Total,2020-04-14,-36.0,-12.0,-21.0,-18.0,-35.0,16.0,US,1.0,,56.0,8292.0,1.6380000000000001,40.0
19760,Wyoming,Total,2020-04-15,-29.0,-6.0,-25.0,-21.0,-36.0,15.0,US,1.0,,56.0,8858.0,1.837,45.0
19761,Wyoming,Total,2020-04-16,-40.0,-18.0,-31.0,-33.0,-40.0,19.0,US,1.0,,56.0,8448.0,1.097,27.0
19762,Wyoming,Total,2020-04-17,-33.0,-9.0,-2.0,-8.0,-34.0,17.0,US,1.0,,56.0,8419.0,2.592,64.0
19763,Wyoming,Total,2020-04-18,-32.0,-7.0,24.0,-4.0,-24.0,9.0,US,1.0,,56.0,8310.0,1.902,47.0
19764,Wyoming,Total,2020-04-19,-30.0,-14.0,7.0,-20.0,-28.0,8.0,US,1.0,,56.0,8119.0,0.573,14.0
19765,Wyoming,Total,2020-04-20,-22.0,-5.0,37.0,-12.0,-33.0,12.0,,,,,,,
19766,Wyoming,Total,2020-04-21,-21.0,-2.0,61.0,-7.0,-34.0,12.0,US,1.0,,56.0,10791.0,2.753,68.0
19767,Wyoming,Total,2020-04-22,-24.0,-4.0,39.0,-9.0,-35.0,13.0,US,1.0,,56.0,11534.0,3.2060000000000004,79.0
19768,Wyoming,Total,2020-04-23,-30.0,-8.0,-2.0,-11.0,-36.0,15.0,US,1.0,,56.0,11340.0,2.714,67.0
19769,Wyoming,Total,2020-04-24,-31.0,-4.0,6.0,-6.0,-34.0,16.0,US,1.0,,56.0,10780.0,2.6639999999999997,66.0
19770,Wyoming,Total,2020-04-25,-27.0,-1.0,49.0,1.0,-24.0,8.0,US,1.0,,56.0,10275.0,2.395,59.0
19771,Wyoming,Total,2020-04-26,-25.0,-6.0,41.0,-15.0,-28.0,6.0,US,1.0,,56.0,10285.0,1.121,27.0
19772,Wyoming,Total,2020-04-27,-19.0,-2.0,39.0,-12.0,-32.0,11.0,US,1.0,,56.0,10753.0,2.543,63.0
19773,Wyoming,Total,2020-04-28,-21.0,1.0,23.0,-7.0,-33.0,5.0,US,1.0,,56.0,10668.0,2.69,66.0
19774,Wyoming,Total,2020-04-29,-18.0,3.0,76.0,-3.0,-34.0,11.0,US,1.0,,56.0,10328.0,2.971,73.0
19775,Wyoming,Total,2020-04-30,-20.0,1.0,51.0,-1.0,-35.0,12.0,US,1.0,,56.0,15529.0,3.498,87.0
19776,Wyoming,Total,2020-05-01,-20.0,3.0,50.0,5.0,-31.0,12.0,US,1.0,,56.0,14751.0,4.065,101.0
19777,Wyoming,Total,2020-05-02,-22.0,1.0,46.0,7.0,-21.0,7.0,US,1.0,,56.0,15380.0,3.133,77.0
19778,Wyoming,Total,2020-05-03,-17.0,-1.0,49.0,-9.0,-22.0,5.0,US,1.0,,56.0,15358.0,2.366,58.0
19779,Wyoming,Total,2020-05-04,-14.0,0.0,23.0,-5.0,-28.0,10.0,US,1.0,,56.0,10284.0,2.9760000000000004,74.0
19780,Wyoming,Total,2020-05-05,-11.0,6.0,47.0,0.0,-29.0,10.0,US,1.0,,56.0,10353.0,3.319,82.0
19781,Wyoming,Total,2020-05-06,-16.0,0.0,50.0,0.0,-30.0,10.0,US,1.0,,56.0,11109.0,3.8139999999999996,94.0
19782,Wyoming,Total,2020-05-07,-20.0,1.0,14.0,0.0,-31.0,12.0,US,1.0,,56.0,10958.0,3.053,75.0
19783,Wyoming,Total,2020-05-08,-18.0,9.0,50.0,10.0,-28.0,11.0,US,1.0,,56.0,10714.0,3.662,91.0
19784,Wyoming,Total,2020-05-09,-17.0,19.0,35.0,10.0,-17.0,5.0,US,1.0,,56.0,10770.0,2.83,70.0
19785,Wyoming,Total,2020-05-10,-9.0,17.0,53.0,-4.0,-18.0,3.0,US,1.0,,56.0,10637.0,2.535,63.0
19786,Wyoming,Total,2020-05-11,-14.0,1.0,13.0,-2.0,-27.0,10.0,US,1.0,,56.0,10341.0,2.617,65.0
19787,Wyoming,Total,2020-05-12,-13.0,5.0,33.0,3.0,-27.0,10.0,US,1.0,,56.0,10813.0,3.1719999999999997,78.0
19788,Wyoming,Total,2020-05-13,-12.0,6.0,47.0,4.0,-28.0,10.0,US,1.0,,56.0,10405.0,2.838,70.0
19789,Wyoming,Total,2020-05-14,-13.0,4.0,47.0,4.0,-29.0,10.0,US,1.0,,56.0,10897.0,3.088,76.0
19790,Wyoming,Total,2020-05-15,-13.0,4.0,52.0,12.0,-27.0,10.0,US,1.0,,56.0,16510.0,3.7239999999999998,92.0
19791,Wyoming,Total,2020-05-16,-11.0,8.0,81.0,17.0,-14.0,4.0,US,1.0,,56.0,16263.0,3.698,91.0
19792,Wyoming,Total,2020-05-17,-3.0,7.0,118.0,7.0,-13.0,1.0,US,1.0,,56.0,16551.0,3.208,79.0
19793,Wyoming,Total,2020-05-18,0.0,7.0,101.0,7.0,-25.0,6.0,US,1.0,,56.0,16237.0,3.695,91.0
19794,Wyoming,Total,2020-05-19,0.0,9.0,96.0,9.0,-25.0,8.0,US,1.0,,56.0,15999.0,3.543,88.0
19795,Wyoming,Total,2020-05-20,-2.0,7.0,66.0,10.0,-27.0,8.0,US,1.0,,56.0,17380.0,4.15,103.0
19796,Wyoming,Total,2020-05-21,0.0,13.0,87.0,18.0,-27.0,8.0,US,1.0,,56.0,17032.0,4.414,109.0
19797,Wyoming,Total,2020-05-22,-5.0,18.0,120.0,32.0,-28.0,7.0,US,1.0,,56.0,17363.0,5.215,129.0
19798,Wyoming,Total,2020-05-23,-9.0,14.0,107.0,25.0,-16.0,3.0,US,1.0,,56.0,17008.0,3.628,90.0
19799,Wyoming,Total,2020-05-24,-2.0,14.0,120.0,15.0,-17.0,2.0,US,1.0,,56.0,16617.0,2.972,73.0
19800,Wyoming,Total,2020-05-25,-4.0,13.0,187.0,21.0,-67.0,12.0,US,1.0,,56.0,16570.0,3.3989999999999996,84.0
19801,Wyoming,Total,2020-05-26,1.0,15.0,103.0,3.0,-24.0,6.0,US,1.0,,56.0,16715.0,4.188,104.0
19802,Wyoming,Total,2020-05-27,-1.0,14.0,112.0,7.0,-24.0,7.0,US,1.0,,56.0,16431.0,4.412,109.0
19803,Wyoming,Total,2020-05-28,1.0,16.0,119.0,21.0,-25.0,6.0,US,1.0,,56.0,16549.0,4.633,115.0
19804,Wyoming,Total,2020-05-29,-3.0,16.0,145.0,27.0,-23.0,6.0,,,,,,,
19805,Wyoming,Total,2020-05-30,-5.0,16.0,161.0,32.0,-7.0,1.0,US,1.0,,56.0,16168.0,3.367,83.0
19806,Wyoming,Total,2020-05-31,6.0,19.0,155.0,21.0,-7.0,0.0,US,1.0,,56.0,13009.0,4.0760000000000005,101.0
19807,Wyoming,Total,2020-06-01,11.0,22.0,143.0,22.0,-21.0,4.0,US,1.0,,56.0,18114.0,4.622,114.0
19808,Wyoming,Total,2020-06-02,7.0,21.0,135.0,17.0,-22.0,5.0,US,1.0,,56.0,13438.0,4.455,110.0
19809,Wyoming,Total,2020-06-03,5.0,17.0,132.0,18.0,-24.0,6.0,US,1.0,,56.0,18881.0,4.86,120.0
19810,Wyoming,Total,2020-06-04,5.0,22.0,146.0,22.0,-24.0,5.0,US,1.0,,56.0,17083.0,4.801,119.0
19811,Wyoming,Total,2020-06-05,-1.0,18.0,176.0,28.0,-24.0,5.0,US,1.0,,56.0,15760.0,5.496,136.0
19812,Wyoming,Total,2020-06-06,-7.0,12.0,135.0,27.0,-10.0,3.0,US,1.0,,56.0,16744.0,4.3919999999999995,109.0
19813,Wyoming,Total,2020-06-07,5.0,14.0,147.0,23.0,-10.0,1.0,US,1.0,,56.0,16487.0,3.605,89.0
19814,Wyoming,Total,2020-06-08,6.0,15.0,123.0,18.0,-22.0,5.0,US,1.0,,56.0,17833.0,4.681,116.0
19815,Wyoming,Total,2020-06-09,5.0,16.0,113.0,16.0,-23.0,6.0,US,1.0,,56.0,15396.0,4.62,114.0
19816,Wyoming,Total,2020-06-10,8.0,19.0,172.0,21.0,-23.0,5.0,US,1.0,,56.0,16104.0,5.115,127.0
19817,Wyoming,Total,2020-06-11,9.0,23.0,205.0,26.0,-24.0,4.0,US,1.0,,56.0,17691.0,5.332999999999999,132.0
19818,Wyoming,Total,2020-06-12,4.0,26.0,220.0,40.0,-24.0,4.0,US,1.0,,56.0,16001.0,5.13,127.0
19819,Wyoming,Total,2020-06-13,1.0,25.0,230.0,44.0,-7.0,0.0,US,1.0,,56.0,17707.0,5.228,130.0
19820,Wyoming,Total,2020-06-14,15.0,28.0,218.0,35.0,-8.0,-2.0,US,1.0,,56.0,16514.0,4.322,107.0
19821,Wyoming,Total,2020-06-15,13.0,24.0,216.0,30.0,-22.0,3.0,US,1.0,,56.0,16853.0,4.4639999999999995,111.0
19822,Wyoming,Total,2020-06-16,11.0,23.0,171.0,25.0,-22.0,5.0,US,1.0,,56.0,15334.0,4.3580000000000005,108.0
19823,Wyoming,Total,2020-06-17,11.0,23.0,193.0,25.0,-24.0,5.0,US,1.0,,56.0,18044.0,5.11,127.0
19824,Wyoming,Total,2020-06-18,11.0,24.0,243.0,30.0,-24.0,4.0,US,1.0,,56.0,16677.0,5.371,133.0
19825,Wyoming,Total,2020-06-19,4.0,25.0,,41.0,-25.0,3.0,US,1.0,,56.0,23156.0,5.377999999999999,133.0
19826,Wyoming,Total,2020-06-20,5.0,30.0,296.0,43.0,-8.0,-2.0,US,1.0,,56.0,16381.0,5.2010000000000005,129.0
19827,Wyoming,Total,2020-06-21,13.0,30.0,258.0,37.0,-7.0,-3.0,US,1.0,,56.0,16047.0,4.72,117.0
19828,Wyoming,Total,2020-06-22,15.0,25.0,275.0,37.0,-24.0,3.0,US,1.0,,56.0,16238.0,4.508,112.0
19829,Wyoming,Total,2020-06-23,13.0,26.0,267.0,28.0,-24.0,4.0,US,1.0,,56.0,16447.0,5.244,130.0
19830,Wyoming,Total,2020-06-24,12.0,27.0,278.0,31.0,-24.0,4.0,US,1.0,,56.0,16228.0,5.092,126.0
19831,Wyoming,Total,2020-06-25,11.0,27.0,233.0,35.0,-25.0,5.0,US,1.0,,56.0,16772.0,5.526,137.0
19832,Wyoming,Total,2020-06-26,5.0,30.0,,44.0,-24.0,4.0,US,1.0,,56.0,16469.0,5.814,144.0
19833,Wyoming,Total,2020-06-27,4.0,31.0,316.0,56.0,-9.0,-2.0,US,1.0,,56.0,15684.0,5.85,145.0
19834,Wyoming,Total,2020-06-28,14.0,30.0,237.0,48.0,-7.0,-1.0,US,1.0,,56.0,16547.0,5.063,125.0
19835,Wyoming,Total,2020-06-29,18.0,28.0,257.0,41.0,-23.0,4.0,US,1.0,,56.0,11987.0,5.154,128.0
19836,Wyoming,Total,2020-06-30,18.0,29.0,230.0,31.0,-22.0,5.0,US,1.0,,56.0,16105.0,5.1979999999999995,129.0
19837,Wyoming,Total,2020-07-01,21.0,36.0,300.0,37.0,-25.0,3.0,US,1.0,,56.0,15874.0,5.704,141.0
19838,Wyoming,Total,2020-07-02,28.0,51.0,349.0,54.0,-29.0,2.0,US,1.0,,56.0,15402.0,6.207000000000001,154.0
19839,Wyoming,Total,2020-07-03,14.0,51.0,,62.0,-50.0,7.0,US,1.0,,56.0,15970.0,6.276,156.0
19840,Wyoming,Total,2020-07-04,-11.0,34.0,404.0,39.0,-22.0,-2.0,US,1.0,,56.0,16385.0,4.8469999999999995,120.0
19841,Wyoming,Total,2020-07-05,12.0,33.0,320.0,42.0,-13.0,-3.0,US,1.0,,56.0,16543.0,5.075,126.0
19842,Wyoming,Total,2020-07-06,24.0,37.0,325.0,40.0,-28.0,3.0,US,1.0,,56.0,15960.0,5.312,132.0
19843,Wyoming,Total,2020-07-07,18.0,32.0,280.0,33.0,-26.0,4.0,US,1.0,,56.0,15617.0,5.224,129.0
19844,Wyoming,Total,2020-07-08,17.0,32.0,312.0,30.0,-25.0,4.0,US,1.0,,56.0,16235.0,5.5329999999999995,137.0
19845,Wyoming,Total,2020-07-09,17.0,32.0,313.0,39.0,-26.0,4.0,US,1.0,,56.0,15668.0,5.902,146.0
19846,Wyoming,Total,2020-07-10,8.0,30.0,,49.0,-26.0,4.0,US,1.0,,56.0,15798.0,6.486000000000001,161.0
19847,Wyoming,Total,2020-07-11,7.0,31.0,328.0,51.0,-8.0,-1.0,US,1.0,,56.0,15401.0,5.654,140.0
19848,Wyoming,Total,2020-07-12,18.0,35.0,312.0,43.0,-10.0,-2.0,US,1.0,,56.0,15511.0,5.327999999999999,132.0
19849,Wyoming,Total,2020-07-13,17.0,29.0,299.0,36.0,-25.0,3.0,US,1.0,,56.0,18192.0,4.944,122.0
19850,Wyoming,Total,2020-07-14,17.0,29.0,292.0,32.0,-24.0,4.0,US,1.0,,56.0,16328.0,5.106,127.0
19851,Wyoming,Total,2020-07-15,17.0,31.0,312.0,32.0,-24.0,4.0,US,1.0,,56.0,17829.0,5.0360000000000005,125.0
19852,Wyoming,Total,2020-07-16,16.0,33.0,320.0,39.0,-25.0,4.0,US,1.0,,56.0,18219.0,5.233,130.0
19853,Wyoming,Total,2020-07-17,7.0,33.0,,49.0,-26.0,4.0,US,1.0,,56.0,21190.0,5.006,124.0
19854,Wyoming,Total,2020-07-18,5.0,32.0,343.0,55.0,-9.0,-1.0,US,1.0,,56.0,19311.0,5.115,127.0
19855,Wyoming,Total,2020-07-19,17.0,36.0,320.0,45.0,-10.0,-2.0,US,1.0,,56.0,21990.0,4.357,108.0
19856,Wyoming,Total,2020-07-20,18.0,30.0,330.0,38.0,-25.0,3.0,US,1.0,,56.0,17154.0,4.846,120.0
19857,Wyoming,Total,2020-07-21,15.0,31.0,308.0,31.0,-25.0,4.0,US,1.0,,56.0,17025.0,4.632,115.0
19858,Wyoming,Total,2020-07-22,17.0,31.0,320.0,34.0,-26.0,4.0,US,1.0,,56.0,18074.0,5.064,125.0
19859,Wyoming,Total,2020-07-23,16.0,33.0,323.0,42.0,-26.0,4.0,US,1.0,,56.0,18633.0,4.641,115.0
19860,Wyoming,Total,2020-07-24,8.0,29.0,,49.0,-25.0,4.0,US,1.0,,56.0,17556.0,5.553999999999999,138.0
19861,Wyoming,Total,2020-07-25,6.0,29.0,348.0,51.0,-10.0,-1.0,US,1.0,,56.0,17399.0,4.566,113.0
19862,Wyoming,Total,2020-07-26,17.0,35.0,341.0,50.0,-9.0,-2.0,US,1.0,,56.0,17052.0,4.4030000000000005,109.0
19863,Wyoming,Total,2020-07-27,18.0,31.0,334.0,40.0,-25.0,3.0,US,1.0,,56.0,17588.0,4.698,116.0
